iter	Logloss
158	0.01057958789
159	0.01045258433
160	0.01038724302
161	0.01029787169
162	0.01021374264
163	0.01007517018
164	0.009966636545
165	0.009842507867
166	0.009743667103
167	0.009608533147
168	0.009557217615
169	0.009495428451
170	0.009436648534
171	0.009377477807
172	0.009297565618
173	0.009177885904
174	0.0090725194
175	0.008999141961
176	0.008882891142
177	0.008814255337
178	0.008745974554
179	0.008698464007
180	0.008655172393
181	0.008615552836
182	0.008556578809
183	0.008499338204
184	0.008447511345
185	0.008359482718
186	0.008285655129
187	0.008229557237
188	0.008149749371
189	0.008072204452
190	0.007994918095
191	0.007959860327
192	0.007832962579
193	0.007726295197
194	0.007673805719
195	0.007601587342
196	0.007529558219
197	0.007465995381
198	0.007421231704
199	0.007385950247
200	0.007342539832
201	0.007277193907
202	0.007252383535
203	0.007167239089
204	0.007097491606
205	0.007032527496
206	0.006983722428
207	0.006923797623
208	0.006868420573
209	0.006807551652
210	0.006731602466
211	0.006682338101
212	0.006598732203
213	0.006556449342
214	0.006490746733
215	0.006456314853
216	0.006413349115
217	0.006372087783
218	0.006333897809
219	0.006292397891
220	0.006255394887
221	0.006233414059
222	0.006210648814
223	0.006167132473
224	0.006112880282
225	0.006074873072
226	0.006046815636
227	0.006029623496
228	0.006002984499
229	0.005986473977
230	0.005945768368
231	0.005883346168
232	0.005835570074
233	0.005813015616
234	0.005793212559
235	0.005775843126
236	0.00574558471
237	0.005704802403
238	0.005659228383
239	0.005626369677
240	0.00558640473
241	0.005559480779
242	0.005517655918
243	0.005473005485
244	0.005447593711
245	0.005418205836
246	0.005376812347
247	0.005352480843
248	0.005319687802
249	0.005299868812
250	0.00525776084
251	0.005231549765
252	0.005190595283
253	0.005164092417
254	0.005135492592
255	0.005108064379
256	0.005092219804
257	0.005067254918
258	0.005041449098
259	0.005023484717
260	0.004991502964
261	0.004956952961
262	0.004929726214
263	0.004915272493
264	0.00488867324
265	0.004857852123
266	0.004829476518
267	0.004794538804
268	0.004774505836
269	0.00476362409
270	0.004732975865
271	0.004719303125
272	0.004690017633
273	0.004677530676
274	0.004665931273
275	0.004640194302
276	0.004606237715
277	0.004589384268
278	0.004562606626
279	0.004539488504
280	0.004516973013
281	0.004493747975
282	0.004473201328
283	0.004450242991
284	0.004431070602
285	0.00442089908
286	0.004411013361
287	0.004392379237
288	0.004365565852
289	0.004337102091
290	0.004310391329
291	0.004290084087
292	0.004267568645
293	0.004245206956
294	0.004222114048
295	0.004204380221
296	0.004185545782
297	0.004165718162
298	0.004143354418
299	0.004124206091
300	0.004087105655
301	0.004072512902
302	0.004045375608
303	0.004027400547
304	0.003999874648
305	0.003982334014
306	0.003976323046
307	0.0039587412
308	0.003940749104
309	0.003925890427
310	0.003906883128
311	0.003894968928
312	0.00387924552
313	0.003860719976
314	0.003846667982
315	0.003815251207
316	0.00380270283
317	0.003795183964
318	0.003781119518
319	0.003767933604
320	0.00375152706
321	0.003731855315
322	0.003711173469
323	0.003693639418
324	0.003679667434
325	0.003658445249
326	0.003646690637
327	0.003634181105
328	0.00363233975
329	0.003613461019
330	0.003597344581
331	0.003577659443
332	0.003560085839
333	0.003553952758
334	0.003538277269
335	0.003527988544
336	0.003512951769
337	0.003499812824
338	0.003490990187
339	0.003479486675
340	0.003466764755
341	0.003453499042
342	0.003440427163
343	0.003425392177
344	0.003418294334
345	0.003409284989
346	0.003392925286
347	0.003382856494
348	0.003366363783
349	0.003342950894
350	0.00333663488
351	0.003323971841
352	0.00330195877
353	0.00328705419
354	0.003281966399
355	0.00325865084
356	0.003249364891
357	0.003233752557
358	0.003223478348
359	0.003221817693
360	0.003213658436
361	0.003208123238
362	0.003199344183
363	0.003189224199
364	0.003174622902
365	0.003167637079
366	0.00315584888
367	0.003142005965
368	0.003127407786
369	0.003108402321
370	0.00308697693
371	0.003077192927
372	0.003060818297
373	0.003048949633
374	0.003037725362
375	0.003030026035
376	0.003019021812
377	0.003002574513
378	0.002991811965
379	0.002978492458
380	0.002968291088
381	0.002955896428
382	0.002946775818
383	0.002936697057
384	0.002929939268
385	0.002920324226
386	0.002914792406
387	0.002895551909
388	0.00288409605
389	0.002876597691
390	0.002867320411
391	0.002858211067
392	0.002849748729
393	0.002842786368
394	0.002832160321
395	0.002824772173
396	0.002818730894
397	0.002810799439
398	0.002801885345
399	0.002793050385
400	0.002786000344
401	0.002776704174
402	0.002769517095
403	0.002759651055
404	0.002750421383
405	0.002738091979
406	0.002720907414
407	0.002711605188
408	0.00270002543
409	0.002690546344
410	0.002682811254
411	0.002675532154
412	0.002668031406
413	0.002659183684
414	0.00265202887
415	0.002650164303
416	0.002639564842
417	0.002628717937
418	0.002622255817
419	0.00261448724
420	0.002608197838
421	0.002601542806
422	0.002591571139
423	0.002584364469
424	0.002576508173
425	0.002569572425
426	0.002565903071
427	0.002560723778
428	0.002551965205
429	0.002540347265
430	0.002533995055
431	0.002525233238
432	0.002517119039
433	0.002509226754
434	0.002503585861
435	0.002496233666
436	0.002489170417
437	0.00248087966
438	0.002474473948
439	0.002471277921
440	0.002462463001
441	0.002458724908
442	0.002455769531
443	0.002452619561
444	0.002445137603
445	0.002441521688
446	0.0024346347
447	0.002431625556
448	0.002425035838
449	0.002419153776
450	0.002411344428
451	0.002399946059
452	0.002395102952
453	0.002392156309
454	0.002389466103
455	0.002383391461
456	0.002376200408
457	0.002372207757
458	0.002364645333
459	0.002354053997
460	0.002351198313
461	0.002345292383
462	0.002342865148
463	0.00233048038
464	0.002323757822
465	0.002316839987
466	0.002309214351
467	0.002303962891
468	0.002296749013
469	0.002289432796
470	0.002282660504
471	0.002280150956
472	0.00227353032
473	0.002267405779
474	0.00226226519
475	0.002256024798
476	0.002254932092
477	0.002252600379
478	0.002249202439
479	0.002243505056
480	0.002235442118
481	0.002225678136
482	0.002219183534
483	0.002209634048
484	0.002204291934
485	0.002202006975
486	0.002199763156
487	0.002194463973
488	0.002183981109
489	0.002177934555
490	0.002172921957
491	0.002165355607
492	0.002155238452
493	0.002152327658
494	0.002142603788
495	0.002137685144
496	0.002132175431
497	0.002125021149
498	0.002118901588
499	0.002113744947
